method,ode_steps,query_index,latency_ms,success,maximum_speed,maximum_acceleration
boundary_trajectory,4,82,10.9156,0,5.7602638712396566,45.08955919892309
boundary_trajectory,4,83,11.1134,0,4.210278194320828,77.13412067865339
boundary_trajectory,4,84,11.1479,0,6.806574256260242,108.12304253624878
boundary_trajectory,4,85,11.1371,0,5.678081228006406,86.79309693148326
boundary_trajectory,4,86,11.5686,0,5.038090597560598,78.50728949284274
boundary_trajectory,4,87,13.8027,0,4.677634386436057,61.29443189229357
boundary_trajectory,4,88,12.338,0,7.390476389855908,75.653934658391
boundary_trajectory,4,89,13.513,0,3.79732106755746,74.16890920285532
boundary_trajectory,4,90,13.3861,0,7.4050445969880645,63.17599215810141
boundary_trajectory,4,91,11.0237,0,5.857532792580994,75.96703826597584
boundary_trajectory,4,92,12.3377,0,4.616066151213297,40.73747457438489
boundary_trajectory,4,93,12.4209,0,5.146135013126787,100.55032308251623
boundary_trajectory,4,94,11.524,0,6.6105095672207215,52.41035218631266
boundary_trajectory,4,95,11.0051,0,3.230526277898355,46.67739145732438
boundary_trajectory,4,96,10.7964,0,7.576585181697887,56.29010725186457
boundary_trajectory,4,97,10.9036,0,4.091285965729191,39.144185582797824
boundary_trajectory,4,98,11.3301,0,4.482194017713651,65.79473017398129
boundary_trajectory,4,99,15.0808,0,5.142459765277674,80.49261026604502
boundary_trajectory,4,100,12.356,0,4.063336290324848,38.245502315172416
boundary_trajectory,4,101,12.6924,0,4.61136579855013,37.21898733796841
boundary_trajectory,4,102,15.1036,0,4.622485796453953,75.35427722851173
boundary_trajectory,4,103,12.6755,0,4.296734720241819,71.16701723546429
boundary_trajectory,4,104,12.9862,0,5.389945695108508,43.73784033148921
boundary_trajectory,4,105,10.569,0,4.444241658542239,46.23924856449809
boundary_trajectory,4,106,11.943,0,2.9152173956615774,32.08144239820877
boundary_trajectory,4,107,12.0242,0,3.4701288186703843,33.9289084355932
boundary_trajectory,4,108,10.9865,0,5.4316243435060905,49.95061244707414
boundary_trajectory,4,109,10.329,0,4.649664274676518,41.30025567821071
boundary_trajectory,4,110,10.5475,0,4.917654352670036,76.93208722426199
boundary_trajectory,4,111,10.6924,0,4.605965802141652,69.90745396038889
boundary_trajectory,4,112,11.1348,0,4.529996177648174,47.80552339644567
boundary_trajectory,4,113,10.4155,0,7.7174859428452045,93.73548949943434
boundary_trajectory,4,114,10.3915,0,4.712602546740697,29.07100415608074
boundary_trajectory,4,115,10.279,0,3.717677949644076,39.86703263632998
boundary_trajectory,4,116,10.5767,0,3.9149804531871673,53.042009052992164
boundary_trajectory,4,117,10.5752,0,8.420409997415167,86.6699557958879
boundary_trajectory,4,118,10.5438,0,4.243438915682591,43.42241411109068
boundary_trajectory,4,119,10.8334,0,5.577815766861732,77.28678330803088
boundary_trajectory,4,120,11.1375,0,6.632536064977116,66.15706737862263
boundary_trajectory,4,121,10.592,0,3.7554679063735388,53.517960034649406
