seed,scenario_index,method,nominal_crossing_0_s,nominal_crossing_1_s,nash_action_0,nash_action_1,nominal_priority_agent,delay_0_s,delay_1_s,both_passed,collision,deadlock,minimum_separation_m,crossing_time_0_s,crossing_time_1_s,crossing_gap_s,completion_time_s,payoff_0,payoff_1,social_payoff,hocbf_intervention_rate,mean_hocbf_correction,maximum_acceleration_mps2
1001,13,nash_game_hocbf,2.2064627413269546,2.2059683814854223,yield,go,1,0.49950564015846766,0.0,1,0,0,0.37859892294696984,2.76095193268235,2.1648795185773926,0.5960724141049574,2.76095193268235,5.619524033658825,8.917560240711303,14.537084274370129,0.16,0.5772750238485908,1.8786479980895836
1001,14,independent,1.9248774309411028,1.8612421192489663,yield,go,1,0.0,0.0,1,1,0,0.013088823842498466,1.9100167583293741,1.9069530010651818,0.0030637572641922795,1.9100167583293741,-20.0,-20.0,-40.0,0.0,0.0,2.301370994306613
1001,14,fixed_priority,1.9248774309411028,1.8612421192489663,yield,go,1,0.0,0.8,1,0,0,0.4410707029986658,1.9100167583293741,2.7071040657358276,0.7970873074064535,2.7071040657358276,9.044991620835313,5.646447967132087,14.6914395879674,0.0,0.0,2.329776137097872
1001,14,hocbf_only,1.9248774309411028,1.8612421192489663,yield,go,1,0.0,0.0,1,0,0,0.36451692055162904,1.8029014086121042,2.0072496462907297,0.20434823767862542,2.0072496462907297,9.098549295693948,5.996375176854635,15.094924472548584,0.4593967517401392,1.1606947383085273,2.1855157518731367
1001,14,nash_game,1.9248774309411028,1.8612421192489663,yield,go,1,0.43636468830786335,0.0,1,0,0,0.27085971226990263,2.346252960943914,1.9069530010651818,0.43929995987873216,2.346252960943914,5.826873519528043,9.046523499467408,14.873397018995451,0.0,0.0,2.301370994306613
1001,14,nash_game_hocbf,1.9248774309411028,1.8612421192489663,yield,go,1,0.43636468830786335,0.0,1,0,0,0.3877762566766528,2.4367369628135447,1.8365478298820166,0.6001891329315281,2.4367369628135447,5.781631518593228,9.081726085058992,14.86335760365222,0.16842105263157894,0.6406280761709986,2.273050122987498
1001,15,independent,1.7548662261903938,2.1812528474209754,go,yield,0,0.0,0.0,1,0,0,0.29582483533539256,1.7166243607358591,2.212327590635831,0.49570322989997195,2.212327590635831,9.14168781963207,5.893836204682085,15.035524024314155,0.0,0.0,2.0512397290138495
1001,15,fixed_priority,1.7548662261903938,2.1812528474209754,go,yield,0,0.0,0.8,1,0,0,0.602429359772825,1.7166243607358591,3.0120410912617985,1.2954167305259394,3.0120410912617985,9.14168781963207,5.493979454369101,14.635667274001172,0.0,0.0,2.0512397290138495
1001,15,hocbf_only,1.7548662261903938,2.1812528474209754,go,yield,0,0.0,0.0,1,0,0,0.40040329904738,1.664092203457825,2.2885554198655806,0.6244632164077557,2.2885554198655806,9.167953898271087,5.8557222900672095,15.023676188338296,0.1346153846153846,0.6540888948183992,2.0512397290138495
1001,15,nash_game,1.7548662261903938,2.1812528474209754,go,yield,0,0.0,0.07361337876941842,1,0,0,0.34440155572293507,1.7166243607358591,2.285942752194519,0.5693183914586599,2.285942752194519,9.14168781963207,5.857028623902741,14.99871644353481,0.0,0.0,2.0512397290138495
1001,15,nash_game_hocbf,1.7548662261903938,2.1812528474209754,go,yield,0,0.0,0.07361337876941842,1,0,0,0.42503085145732183,1.6793292952254015,2.3442559442420303,0.6649266490166288,2.3442559442420303,9.1603353523873,5.827872027878985,14.988207380266285,0.1092436974789916,0.5990676214648055,2.0512397290138495
1001,16,independent,2.125562196181033,2.2512191581230683,go,yield,0,0.0,0.0,1,1,0,0.07081409029361613,2.1124447175948955,2.221809551941593,0.1093648343466973,2.221809551941593,-20.0,-20.0,-40.0,0.0,0.0,1.8684269842936063
1001,16,fixed_priority,2.125562196181033,2.2512191581230683,go,yield,0,0.0,0.8,1,0,0,0.5884896085751671,2.1124447175948955,3.022122040869584,0.9096773232746886,3.022122040869584,8.943777641202551,5.488938979565208,14.43271662076776,0.0,0.0,1.8686022766793058
1001,16,hocbf_only,2.125562196181033,2.2512191581230683,go,yield,0,0.0,0.0,1,0,0,0.36741329777588294,1.992740327903009,2.3530466427473877,0.3603063148443788,2.3530466427473877,9.003629836048496,5.823476678626307,14.827106514674803,0.43103448275862066,0.9145104633055817,1.8997871215143796
1001,16,nash_game,2.125562196181033,2.2512191581230683,go,yield,0,0.0,0.37434303805796487,1,0,0,0.29059423280610264,2.1124447175948955,2.5962527409051224,0.4838080233102269,2.5962527409051224,8.943777641202551,5.701873629547439,14.64565127074999,0.0,0.0,1.8685196948885852
1001,16,nash_game_hocbf,2.125562196181033,2.2512191581230683,go,yield,0,0.0,0.37434303805796487,1,0,0,0.3949201700357427,2.0532088208135884,2.674918002052304,0.6217091812387157,2.674918002052304,8.973395589593206,5.6625409989738476,14.635936588567054,0.13147410358565736,0.6152919949858986,1.8879302376574894
1001,17,independent,2.1105211246563127,1.9706335903977192,yield,go,1,0.0,0.0,1,1,0,0.06938198702606077,2.0741392174401487,1.9595444339059036,0.11459478353424513,2.0741392174401487,-20.0,-20.0,-40.0,0.0,0.0,2.348205315433118
1001,17,fixed_priority,2.1105211246563127,1.9706335903977192,yield,go,1,0.0,0.8,1,0,0,0.4502729182150325,2.0741392174401487,2.759545777405168,0.6854065599650192,2.759545777405168,8.962930391279926,5.620227111297416,14.583157502577341,0.0,0.0,2.348341146638519
1001,17,hocbf_only,2.1105211246563127,1.9706335903977192,yield,go,1,0.0,0.0,1,0,0,0.36643688472097263,2.2082187790378995,1.8378267174036538,0.37039206163424576,2.2082187790378995,5.89589061048105,9.081086641298173,14.976977251779223,0.3616557734204793,0.9946927573185873,2.26356580894717
1001,17,nash_game,2.1105211246563127,1.9706335903977192,yield,go,1,0.3601124657414063,0.0,1,0,0,0.2962779261157621,2.4342147425288494,1.9595444339059036,0.4746703086229458,2.4342147425288494,5.782892628735575,9.020227783047048,14.803120411782622,0.0,0.0,2.348205315433118
1001,17,nash_game_hocbf,2.1105211246563127,1.9706335903977192,yield,go,1,0.3601124657414063,0.0,1,0,0,0.4209638200173208,2.528167341673371,1.893109564516862,0.6350577771565091,2.528167341673371,5.735916329163315,9.053445217741569,14.789361546904884,0.1191919191919192,0.8180450617809146,2.293693385728843
1001,18,independent,2.014984216568086,1.8399752056226675,yield,go,1,0.0,0.0,1,1,0,0.06493263552270347,2.0160349301440506,1.915942991763874,0.1000919383801766,2.0160349301440506,-20.0,-20.0,-40.0,0.0,0.0,2.026178872979395
1001,18,fixed_priority,2.014984216568086,1.8399752056226675,yield,go,1,0.0,0.8,1,0,0,0.4420649406388236,2.0160349301440506,2.716149955895757,0.7001150257517064,2.716149955895757,8.991982534927974,5.6419250220521215,14.633907556980095,0.0,0.0,2.026178872979395
