scenario,seed,method,trajectory_index,tracking_rmse_m,maximum_tracking_error_m,ring_passed,collision_free,endpoint_feasible,minimum_barrier,crossing_clearance_m,crossing_time_error_s,motor_saturation_fraction,maximum_tilt_degrees,wind_acceleration_mps2,mass_scale,motor_tau_scale,command_delay_s
moderate_uncertainty,701,projected_velocity_steps8,0,8.746190391133236,20.11425024386178,0,1,0,1.0305251329672243,nan,nan,0.3854359925788497,170.20575609172374,0.6000000000000001,1.033014564038184,1.0576708922465405,0.01
moderate_uncertainty,701,projected_velocity_steps8,1,9.298098522509026,20.29844858060267,0,1,0,1.3956977300216822,nan,nan,0.4484444444444444,157.51611592973353,0.6,0.9965673539586223,1.0085379500219702,0.01
moderate_uncertainty,701,proposed_robust_steps1,0,4.131166348078093,10.963242902481568,0,1,0,0.09869129478556293,nan,nan,0.1008812615955473,154.97427092663278,0.5999999999999999,1.0457338880354292,0.9233799128339655,0.01
moderate_uncertainty,701,proposed_robust_steps1,1,7.34186966946173,18.477695986550124,0,1,0,0.9185912433049862,nan,nan,0.32511111111111113,164.73344603498865,0.6,1.0476500101104544,1.1801737523261475,0.01
moderate_uncertainty,701,proposed_robust_steps8,0,5.098045950009578,12.893560930819849,0,1,0,0.4027765588361615,nan,nan,0.14332096474953618,135.81405034768474,0.6,0.9917160407482831,1.044983712559938,0.01
moderate_uncertainty,701,proposed_robust_steps8,1,3.9618998960475893,10.699089149603074,0,0,0,-0.03179478524202176,nan,nan,0.09155555555555556,156.34736985224518,0.5999999999999999,1.0173264396257695,1.0618240917970487,0.01
severe_uncertainty,701,quintic_skeleton,0,10.921146683806548,25.634594843085523,0,1,0,1.4379426087619112,nan,nan,0.31934137291280146,164.7551322741039,1.2000000000000002,1.0993594655777146,1.3472856167599296,0.02
severe_uncertainty,701,quintic_skeleton,1,10.232482255590014,23.775320580079885,0,1,0,0.9992168731543907,nan,nan,0.41555555555555557,173.56261624223535,1.1999999999999997,1.0857383837943055,0.9502914061380157,0.02
severe_uncertainty,701,boundary_cfm_steps8,0,7.123631113317143,14.971884266325862,0,1,0,0.9784341692473484,nan,nan,0.3847402597402597,153.23102979083754,1.2,1.005097360962931,0.9196433677857874,0.02
severe_uncertainty,701,boundary_cfm_steps8,1,9.308418955036144,20.10247990243338,0,1,0,1.793782734141823,nan,nan,0.4068888888888889,177.23693870961444,1.2,0.9208156010455867,0.7406468251154992,0.02
severe_uncertainty,701,projected_velocity_steps8,0,15.740839188606046,33.26859221890378,0,1,0,1.3562302140849933,nan,nan,0.4939703153988868,168.2305203612097,1.2000000000000002,1.0660291280763683,1.1509240614314458,0.02
severe_uncertainty,701,projected_velocity_steps8,1,17.51330940110614,36.50706380187407,0,1,0,2.2146644271035854,nan,nan,0.4711111111111111,175.74189762318238,1.2,0.9931347079172446,1.0649414125384478,0.02
severe_uncertainty,701,proposed_robust_steps1,0,10.484238484321931,22.644636753449454,0,1,0,1.4723902929316661,nan,nan,0.3944805194805195,173.91963765028592,1.1999999999999997,1.0914677760708587,0.9159148474594394,0.02
severe_uncertainty,701,proposed_robust_steps1,1,14.757205621513517,31.769514178685654,0,1,0,3.82046166353626,nan,nan,0.4577777777777778,175.54176622593977,1.2,1.0953000202209087,1.3653040665707579,0.02
severe_uncertainty,701,proposed_robust_steps8,0,10.487791174569017,21.752542449131028,0,1,0,1.6584804407507625,nan,nan,0.43413729128014844,176.41371402946942,1.2,0.9834320814965664,1.1287214969798913,0.02
severe_uncertainty,701,proposed_robust_steps8,1,10.28844096890063,23.45261429868565,0,1,0,1.4979826952876318,nan,nan,0.42777777777777776,176.41866738687682,1.1999999999999997,1.034652879251539,1.1581921606448353,0.02
