scenario,seed,method,trajectory_index,tracking_rmse_m,maximum_tracking_error_m,ring_passed,collision_free,endpoint_feasible,minimum_barrier,crossing_clearance_m,crossing_time_error_s,motor_saturation_fraction,maximum_tilt_degrees,wind_acceleration_mps2,mass_scale,motor_tau_scale,command_delay_s
severe_uncertainty,702,projected_velocity_steps8,22,0.23809828486769208,0.2702752563317056,1,1,0,0.07808276242608857,0.14764041466059463,0.3033216009798245,0.0,20.63080516643995,1.1999999999999997,1.0988243434071239,0.8888421034002094,0.02
severe_uncertainty,702,projected_velocity_steps8,23,0.21110634254748092,0.24381579952420876,1,1,0,0.2503557153697449,0.3519226374968893,0.16836911352683037,0.0,16.674526499887225,1.2000000000000002,1.0954797900177584,0.8877471276608329,0.02
severe_uncertainty,702,proposed_robust_steps1,0,0.11532985819935702,0.14697626626369648,1,1,1,0.14499004156486375,0.2400871590099385,0.04379245963812073,0.0,21.009013257829878,1.2,1.0222420272487898,0.8356173448564327,0.02
severe_uncertainty,702,proposed_robust_steps1,1,0.21479964379758973,0.2670530047964456,1,1,0,0.5388486653205076,0.5760202180921837,0.15274293583051923,0.0,20.823762124398797,1.2,1.0109019890070798,1.2224688073205079,0.02
severe_uncertainty,702,proposed_robust_steps1,2,0.18491194203918299,0.22282916639036446,1,1,0,0.37350211145530826,0.4670970155253249,0.14746385777616666,0.0,16.55546906204295,1.2,0.9943358306729638,1.0477254821057134,0.02
severe_uncertainty,702,proposed_robust_steps1,3,0.1538103703143127,0.18699717128870158,1,1,1,0.11912099258867415,0.21335120375752054,0.015461430343261195,0.0,24.01848188008989,1.2,0.9123171103081195,1.2454401370129387,0.02
severe_uncertainty,702,proposed_robust_steps1,4,0.17599565805437942,0.21346705839254085,1,1,0,0.11474528809951022,0.2006252421331004,0.1247704672529979,0.0,15.361239096574973,1.2000000000000002,0.9326819380953048,0.8109508631043217,0.02
severe_uncertainty,702,proposed_robust_steps1,5,0.2242608194518662,0.29375829188707486,1,1,0,0.26479141419373814,0.3653272747197892,0.20948798450592987,0.0,29.510135873466147,1.2,1.0521831277431009,1.2492509565186123,0.02
severe_uncertainty,702,proposed_robust_steps1,6,0.12078141573540545,0.15668145316410206,1,1,1,0.19334887879576867,0.2898229482607112,0.04179908375700192,0.0,31.72940993745719,1.2,0.9654803178241325,1.2010513469098443,0.02
severe_uncertainty,702,proposed_robust_steps1,7,0.1553853259532586,0.1752909100225959,1,1,0,0.1518649423062195,0.25590175467379317,0.026600162748589895,0.0,18.3246902329448,1.2,0.926156988166457,0.8152263431320748,0.02
severe_uncertainty,702,proposed_robust_steps1,8,0.17875842548913257,0.23335874240685922,1,1,0,0.1362005956244645,0.23562537195968242,0.04517810520922039,0.0,26.09456896789191,1.2000000000000002,1.0719316305962234,1.2356484818952471,0.02
severe_uncertainty,702,proposed_robust_steps1,9,0.24101386673840097,0.29052005888606014,1,1,0,0.13243978123651212,0.22550363629115866,0.13164819069465006,0.0,15.507713618037824,1.2,1.0947756402937188,0.8551583351474954,0.02
severe_uncertainty,702,proposed_robust_steps1,10,0.14964434407262556,0.17382403270169888,1,1,0,0.31865118701000267,0.4112464819589178,0.07514742023370458,0.0,12.973202385574362,1.2,0.9054606600701223,0.8344660553863743,0.02
severe_uncertainty,702,proposed_robust_steps1,11,0.1316445690802042,0.15160263559870638,1,1,1,0.3136576872609373,0.412961356766616,0.01496817432193387,0.0,20.97317001329434,1.2,0.9781295035359111,0.821594240883703,0.02
severe_uncertainty,702,proposed_robust_steps1,12,0.1980902229617523,0.2534422071497002,1,1,0,0.19738754303311498,0.2910079761186468,0.1868773169691229,0.0,26.203682556215195,1.2,0.9817962237495852,0.9389612640607445,0.02
severe_uncertainty,702,proposed_robust_steps1,13,0.13453788357039162,0.19195955489318167,1,1,1,0.3215940133857766,0.41355817402203787,0.12635304974136385,0.0,23.238151802804147,1.2,0.970262519546942,0.7572613749809156,0.02
severe_uncertainty,702,proposed_robust_steps1,14,0.2072406169597324,0.26012256052884164,1,1,0,0.33829215338360064,0.4207515613308779,0.1498459167728754,0.0,20.999808623696584,1.2,1.0672440316070224,1.1740746940916058,0.02
severe_uncertainty,702,proposed_robust_steps1,15,0.08988479272933184,0.1133726792357379,1,1,1,0.3332419024995805,0.42828236339221876,0.012579946881035475,0.0,15.056967601921526,1.2,1.026430860046789,1.0079734088785106,0.02
severe_uncertainty,702,proposed_robust_steps1,16,0.15604967845037607,0.1826149942307454,1,1,0,0.48147744870699133,0.5301936411368396,0.04609667785364069,0.0,13.57460370981328,1.1999999999999995,1.0122378214464132,0.779511927055507,0.02
severe_uncertainty,702,proposed_robust_steps1,17,0.12314142355124563,0.14983785969631896,1,1,1,0.32776584199704156,0.42227397624829566,0.0037775211536783537,0.0,21.798747181845545,1.2,0.9877630794076248,0.9361497418279667,0.02
severe_uncertainty,702,proposed_robust_steps1,18,0.21240802915179666,0.25892651489126656,1,1,0,0.20816838057594697,0.3031863829709476,0.15376866648220355,0.0,19.78492773218577,1.2,1.0775361024461088,1.1490708610200293,0.02
severe_uncertainty,702,proposed_robust_steps1,19,0.18312798787318285,0.22632140433799033,1,1,0,0.055552943811447694,0.11828055234245466,0.013527470349832704,0.0,30.349407757822995,1.2,1.0566910744370597,1.289504905930262,0.02
severe_uncertainty,702,proposed_robust_steps1,20,0.20887109965844583,0.2498583449051615,1,1,0,0.1123016153078158,0.20560614194298743,0.1344535358753669,0.0,21.579320548423297,1.2,1.0622414842795627,0.8846153832866749,0.02
severe_uncertainty,702,proposed_robust_steps1,21,0.13253607162040515,0.16253424685043855,1,1,0,0.28483216602244243,0.38459662987246884,0.028178164043961562,0.0,21.82913715713686,1.2,0.9102196818904633,0.7906595803806773,0.02
severe_uncertainty,702,proposed_robust_steps1,22,0.2523598903415595,0.3247724113175291,1,1,0,0.16851931953600308,0.2614889985444955,0.23523762583795893,0.0,26.075150016849992,1.1999999999999997,1.0988243434071239,0.8888421034002094,0.02
severe_uncertainty,702,proposed_robust_steps1,23,0.21519809960853986,0.2555421439455249,1,1,0,0.21894765449078094,0.3182842169278207,0.14230759732666254,0.0,15.291083146627564,1.2000000000000002,1.0954797900177584,0.8877471276608329,0.02
severe_uncertainty,702,proposed_robust_steps8,0,0.11318335898220254,0.14299060161080168,1,1,1,0.15226399906664265,0.24861792998902366,0.04616653660630732,0.0,17.371186506104184,1.2,1.0222420272487898,0.8356173448564327,0.02
severe_uncertainty,702,proposed_robust_steps8,1,0.21508590869713956,0.2690762061826225,1,1,0,0.537608285622034,0.5751111240716118,0.14902619459051802,0.0,20.325925636143904,1.2,1.0109019890070798,1.2224688073205079,0.02
severe_uncertainty,702,proposed_robust_steps8,2,0.18455884871084538,0.2209835876227191,1,1,0,0.36835605102028013,0.46320931719231545,0.1632826544389454,0.0,17.345928150799274,1.2,0.9943358306729638,1.0477254821057134,0.02
severe_uncertainty,702,proposed_robust_steps8,3,0.16414951592221094,0.18800079845349046,1,1,0,0.10735962131097224,0.1977182156228531,0.00869463601057463,0.0,18.579348751835475,1.2,0.9123171103081195,1.2454401370129387,0.02
severe_uncertainty,702,proposed_robust_steps8,4,0.1758637148616077,0.2161667407781261,1,1,0,0.11842883147236057,0.20538541507032038,0.12099178507496555,0.0,14.499876194507872,1.2000000000000002,0.9326819380953048,0.8109508631043217,0.02
severe_uncertainty,702,proposed_robust_steps8,5,0.21136026146706696,0.261031210936576,1,1,0,0.24750611739947526,0.3493689827600664,0.2278720441304216,0.0,17.59489609414937,1.2,1.0521831277431009,1.2492509565186123,0.02
severe_uncertainty,702,proposed_robust_steps8,6,0.12123197876090507,0.1554970566720054,1,1,1,0.18910494115236576,0.28470406090230627,0.026976218748794523,0.0,26.052292902231883,1.2,0.9654803178241325,1.2010513469098443,0.02
severe_uncertainty,702,proposed_robust_steps8,7,0.155804664314962,0.17574995108613867,1,1,0,0.15968055655300128,0.26492610053884036,0.011666278902350946,0.0,17.38236750839491,1.2,0.926156988166457,0.8152263431320748,0.02
severe_uncertainty,702,proposed_robust_steps8,8,0.17017742755311582,0.1995519236836003,1,1,0,0.1337288752342257,0.23259735489293099,0.04468675379486475,0.0,17.533194178178857,1.2000000000000002,1.0719316305962234,1.2356484818952471,0.02
severe_uncertainty,702,proposed_robust_steps8,9,0.24004254007906775,0.2877243123794071,1,1,0,0.13254661193529998,0.2255887601482582,0.13415678562207223,0.0,15.693886873235817,1.2,1.0947756402937188,0.8551583351474954,0.02
severe_uncertainty,702,proposed_robust_steps8,10,0.1499473843104536,0.1735313159183853,1,1,0,0.3351296968887372,0.4250711223592736,0.07911501376195096,0.0,13.568122629012418,1.2,0.9054606600701223,0.8344660553863743,0.02
severe_uncertainty,702,proposed_robust_steps8,11,0.1292585698076739,0.1480917427527094,1,1,1,0.3221836837260035,0.4196795004623893,0.019740477403107803,0.0,19.02885251882277,1.2,0.9781295035359111,0.821594240883703,0.02
severe_uncertainty,702,proposed_robust_steps8,12,0.19748777299781714,0.24707038427305666,1,1,0,0.2127124121318241,0.30654051794504583,0.18529803113231003,0.0,21.834847738381356,1.2,0.9817962237495852,0.9389612640607445,0.02
severe_uncertainty,702,proposed_robust_steps8,13,0.12886177448570998,0.17365285025155924,1,1,1,0.36267519183391667,0.4468869072618808,0.11650000774171465,0.0,17.941331580174896,1.2,0.970262519546942,0.7572613749809156,0.02
severe_uncertainty,702,proposed_robust_steps8,14,0.20499273534178813,0.2564459874718098,1,1,0,0.3409703187205183,0.4229904333098605,0.14858911050508294,0.0,16.64092483219216,1.2,1.0672440316070224,1.1740746940916058,0.02
severe_uncertainty,702,proposed_robust_steps8,15,0.09014125065427862,0.11272532543491913,1,1,1,0.3342981067916895,0.4286941822362305,0.014828864339838876,0.0,16.063825231842333,1.2,1.026430860046789,1.0079734088785106,0.02
severe_uncertainty,702,proposed_robust_steps8,16,0.15614089422346197,0.18409396131267097,1,1,0,0.4850880092786634,0.5326947539647584,0.04719411660450312,0.0,12.807737451629984,1.1999999999999995,1.0122378214464132,0.779511927055507,0.02
